customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,EstimatedCLV,ChurnReasonSegment,CampaignCostPerCustomer,_IsSimulated_CampaignCost,RecommendedCampaign,SimulatedConversionRate,_IsSimulated_ConversionRate,ChurnRiskScore
9944-HKVVB,Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,307.4,Yes,1448.6,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.8743261336716119
4124-MMETB,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,2104.55,Yes,3240.3500000000004,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.7595203779549865
3671-SHRSP,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,319.15,Yes,1286.35,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.8497451472341502
0979-MOZQI,Male,No,Yes,No,62,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.0,2337.45,No,2805.45,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.08164244076077531
2732-ISEZX,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,104.3,No,350.3,Sozlesme Esnekligi Ariyor,18,True,12 Aylik Sozlesmeye Gecis Indirimi (%15),0.28,True,0.21392790429958125
3313-QKNKB,Male,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,85.55,5084.65,Yes,6111.25,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.34157715349665974
0323-XWWTN,Male,No,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.4,121.25,No,438.04999999999995,Genel Risk,10,True,Kisisellestirilmis Musteri Temsilcisi Aramasi,0.1,True,0.07554220538529476
1937-OTUKY,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),98.2,7015.9,No,8194.3,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.12414815861404074
1573-LGXBA,Male,No,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),97.55,5598.0,No,6768.6,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.349902340204248
1764-VUUMT,Male,No,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1269.1,No,1508.5,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.029822340698351255
5073-WXOYN,Female,No,No,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,3027.4,Yes,3637.0,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.5734213649118992
4713-ZBURT,Male,No,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.7,4634.35,No,5830.75,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.21593404111780293
3050-GBUSH,Female,No,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.8,113.95,No,531.55,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.6710546643426869
0207-MDKNV,Female,No,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,Yes,2843.95,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.7660309874465661
7876-AEHIG,Female,No,No,Yes,51,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),60.15,3077.0,No,3798.8,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.10083742521618706
7945-HLKEA,Female,No,No,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,64.75,4039.5,No,4816.5,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.1180057429150239
9342-VNIMQ,Male,No,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.65,1665.2,No,2321.0,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.35430711679063487
9851-KIELU,Male,No,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.1,1043.3,Yes,2364.5,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.6718945133361368
3523-BRGUW,Male,Yes,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,504.2,No,735.8,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.024732259590584168
3908-BLSYF,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,497.55,Yes,1504.3500000000001,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.798455647286326
3199-NPKCN,Female,No,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.25,7511.65,No,8846.65,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.3436948704665835
5170-PTRKA,Female,No,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),35.8,1782.0,No,2211.6,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.07933694353525168
4661-NJEUX,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,20.05,No,260.65000000000003,Sozlesme Esnekligi Ariyor,18,True,12 Aylik Sozlesmeye Gecis Indirimi (%15),0.28,True,0.7094958408041498
2123-AGEEN,Female,Yes,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,609.65,No,1621.85,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.8521637966255498
1258-YMZNM,Female,Yes,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),110.5,2857.6,No,4183.6,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.31753366069144773
0048-LUMLS,Male,No,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),91.2,3247.55,No,4341.950000000001,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.3230895831903884
7549-MYGPK,Female,No,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.55,6215.35,Yes,7421.950000000001,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.5231419898054795
5898-IGSLP,Male,No,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.3,2823.0,No,3894.6,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.38444596480504056
3804-RVTGV,Male,No,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,5017.9,Yes,6264.099999999999,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.6953440035952918
6259-WJQLC,Male,Yes,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.1,2619.25,No,3592.45,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.6455956390926033
9227-LUNBG,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,24.6,Yes,319.80000000000007,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.7055106008076132
7997-EASSD,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.2,4965.1,No,5939.5,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.14816226281091704
0730-KOAVE,Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.3,2679.7,No,3811.2999999999997,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.6140925312191535
8975-SKGRX,Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.1,8310.55,No,9703.75,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.10432282227414542
0678-RLHVP,Female,No,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,5682.25,No,6948.85,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.383812302945472
4315-MURBD,Female,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,1120.95,Yes,2307.75,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.850125537795898
2267-FPIMA,Male,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.4,4914.9,No,6047.7,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.43947455432704013
1051-GEJLJ,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,27.55,No,261.55,Sozlesme Esnekligi Ariyor,18,True,12 Aylik Sozlesmeye Gecis Indirimi (%15),0.28,True,0.48917551632043776
9734-YWGEX,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.3,923.5,Yes,2103.1,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.8547638460673458
2719-BDAQO,Male,No,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.85,1625.65,Yes,2751.85,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.7490800747199419
5285-MVEHD,Female,No,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.6,6068.65,No,7335.849999999999,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.4646228076773111
0379-DJQHR,Male,No,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.35,5398.6,No,6374.8,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.10490943369873378
0781-LKXBR,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,918.6,Yes,2124.6,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.9095384936886671
5543-QDCRY,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.4,234.85,No,911.65,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.6125261887465254
0297-RBCSG,Male,No,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,No,2016.0499999999997,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.37617687917684367
4694-PHWFW,Female,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,170.9,No,410.29999999999995,Sozlesme Esnekligi Ariyor,18,True,12 Aylik Sozlesmeye Gecis Indirimi (%15),0.28,True,0.2071693215245805
0835-JKADZ,Female,No,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.25,7984.15,No,9319.15,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.18673620206636174
1907-UBQFC,Male,Yes,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.85,688.65,Yes,1562.85,Hizmet Memnuniyetsizligi,12,True,3 Ay Ucretsiz TechSupport + Fiber Bakim Kontrolu,0.22,True,0.807652626497584
7508-SMHXL,Female,Yes,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.0,1288.3,No,2356.3,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.6295010353305887
3865-YIOTT,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,7848.5,No,9121.7,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.22762252856959297
5993-BQHEA,Male,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,267.0,No,507.6,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.04613105768356007
6024-RUGGH,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.2,1798.9,No,2101.3,Genel Risk,10,True,Kisisellestirilmis Musteri Temsilcisi Aramasi,0.1,True,0.01527621848459344
6513-EECDB,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,73.55,Yes,956.1499999999999,Hizmet Memnuniyetsizligi,12,True,3 Ay Ucretsiz TechSupport + Fiber Bakim Kontrolu,0.22,True,0.9282424960183562
3956-CJUST,Female,Yes,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.4,1643.55,No,2548.35,Hizmet Memnuniyetsizligi,12,True,3 Ay Ucretsiz TechSupport + Fiber Bakim Kontrolu,0.22,True,0.5739339554274514
4079-WWQQQ,Male,No,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.55,4807.45,No,5594.049999999999,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.02704555851984617
6103-BOCOU,Female,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.7,2193.0,No,3161.4,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.6881571055631819
5149-TGWDZ,Female,No,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.55,2239.4,No,3494.0,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.4239944475955885
7471-WNSUF,Male,No,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.15,1505.9,No,1795.7,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.046277029129451745
8942-DBMHZ,Male,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,255.35,No,500.75,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.19586481534684505
4301-VVZKA,Male,No,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1189.4,No,2094.2000000000003,Hizmet Memnuniyetsizligi,12,True,3 Ay Ucretsiz TechSupport + Fiber Bakim Kontrolu,0.22,True,0.761166715096226
9199-PWQVC,Female,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),79.7,4786.15,No,5742.549999999999,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.16661143200019835
4824-GUCBY,Female,Yes,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.7,1820.9,No,2801.3,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.5045963529562929
5393-HJZSM,Female,No,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.3,2404.15,No,3319.75,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.284331629588311
7074-IEVOJ,Female,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.4,205.05,Yes,1157.8500000000001,Hizmet Memnuniyetsizligi,12,True,3 Ay Ucretsiz TechSupport + Fiber Bakim Kontrolu,0.22,True,0.8853818588118707
9625-QSTYE,Female,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.15,952.3,Yes,1926.1,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.8047145563592504
0862-PRCBS,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),103.75,7039.45,No,8284.45,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.15988592565599294
8812-ZRHFP,Female,No,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,86.45,2538.05,No,3575.4500000000003,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.35613389540011187
5146-CBVOE,Female,No,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.1,1212.85,No,2114.0499999999997,Hizmet Memnuniyetsizligi,12,True,3 Ay Ucretsiz TechSupport + Fiber Bakim Kontrolu,0.22,True,0.513091627535446
0454-OKRCT,Male,No,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),80.6,2651.1,No,3618.2999999999997,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.11154071154011413
5787-KXGIY,Male,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1304.8,No,1536.4,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.02337934628393898
4750-ZRXIU,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,360.1,Yes,1375.3,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.9076662296074526
4198-VFOEA,Female,No,No,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,33.6,435.45,No,838.6500000000001,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.13691680559354527
6630-UJZMY,Female,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.25,308.05,No,1307.05,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.8995239979823532
5709-LVOEQ,Female,No,Yes,Yes,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,80.85,0.0,No,970.1999999999999,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.22534468633600976
6400-BWQKW,Female,No,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.05,434.5,Yes,1383.1,Hizmet Memnuniyetsizligi,12,True,3 Ay Ucretsiz TechSupport + Fiber Bakim Kontrolu,0.22,True,0.7460108885253545
2692-AQCPF,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.05,7118.9,No,8415.5,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.34812650351769925
0347-UBKUZ,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,320.45,No,559.25,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.23792326738777358
0835-DUUIQ,Female,No,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.05,531.55,No,784.15,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.08719863541922214
0811-GSDTP,Female,No,No,Yes,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.15,382.2,No,744.0,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.428724008281107
7567-ECMCM,Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.85,2001.0,No,2959.2,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.6395347078197278
6115-ZTBFQ,Female,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.5,4919.7,No,5705.7,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.027326461992228844
6353-BRMMA,Female,No,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.1,5645.8,No,6895.0,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.4437027721646098
6680-WKXRZ,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4,215.8,Yes,1108.6000000000001,Hizmet Memnuniyetsizligi,12,True,3 Ay Ucretsiz TechSupport + Fiber Bakim Kontrolu,0.22,True,0.8201819275312445
6231-WFGFH,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,77.6,No,323.6,Sozlesme Esnekligi Ariyor,18,True,12 Aylik Sozlesmeye Gecis Indirimi (%15),0.28,True,0.22538552264261333
9904-EHEVJ,Female,Yes,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.35,2896.55,No,3992.75,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.6298974018675567
7028-DVOIQ,Male,Yes,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,Yes,4584.4,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.799009528999637
6169-PPETC,Male,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,759.35,No,1005.35,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.025604822359267195
4208-UFFGW,Male,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,85.15,Yes,624.5500000000001,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.7491525560074499
8584-KMVXD,Female,No,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.6,535.55,No,1442.75,Hizmet Memnuniyetsizligi,12,True,3 Ay Ucretsiz TechSupport + Fiber Bakim Kontrolu,0.22,True,0.691827615133406
8467-WYNSR,Male,No,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.1,1253.15,No,1914.3500000000001,Guvenlik/Yedekleme Eksikligi,8,True,OnlineSecurity + OnlineBackup Paketi 1 Ay Ucretsiz Deneme,0.19,True,0.28500482071906214
0851-DFJKB,Female,No,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.95,955.15,No,1662.5500000000002,Odeme Surtunmesi,5,True,Otomatik Odemeye Gecis Tesviki (ilk ay %5 indirim),0.15,True,0.4039255236352784
5382-SOYZL,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2162.6,No,3303.7999999999997,Fiyat Duyarli,15,True,"Sadakat Indirimi (%10, 6 ay)",0.24,True,0.8039057226437736
